rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
172,26/09/2025,giraffen-gelstift,,SEO Description,,,SEO desc length 116,warn,4
172,26/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category,warn,4
173,26/09/2025,giraffen-gelstift,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
173,26/09/2025,giraffen-gelstift,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
173,26/09/2025,giraffen-gelstift,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
173,26/09/2025,giraffen-gelstift,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
173,26/09/2025,giraffen-gelstift,,Variant SKU,,BAS-PRD-DMUE,Generated per SOP,info,3d
173,26/09/2025,giraffen-gelstift,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
173,26/09/2025,giraffen-gelstift,,Variant Taxable,,TRUE,Taxable default,info,3d
173,26/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
173,26/09/2025,giraffen-gelstift,,Google Shopping / Condition,,new,Condition set to new,info,4
173,26/09/2025,giraffen-gelstift,,SEO Description,,,SEO desc length 116,warn,4
173,26/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category,warn,4
174,26/09/2025,cartoon-tier-federpenal,Cartoon- Tier- Federpenal,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
174,26/09/2025,cartoon-tier-federpenal,Cartoon- Tier- Federpenal,SEO Title,,Cartoon- Tier- Federpenal | Bastelschachtel,SEO title standardized per SOP,info,3c
174,26/09/2025,cartoon-tier-federpenal,Cartoon- Tier- Federpenal,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
174,26/09/2025,cartoon-tier-federpenal,Cartoon- Tier- Federpenal,Google Shopping / Condition,,new,Condition set to new,info,4
174,26/09/2025,cartoon-tier-federpenal,Cartoon- Tier- Federpenal,SEO Description,,,SEO desc length 116,warn,4
175,26/09/2025,cartoon-tier-federpenal,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
175,26/09/2025,cartoon-tier-federpenal,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
175,26/09/2025,cartoon-tier-federpenal,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
175,26/09/2025,cartoon-tier-federpenal,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
175,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
175,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Condition,,new,Condition set to new,info,4
175,26/09/2025,cartoon-tier-federpenal,,SEO Description,,,SEO desc length 116,warn,4
175,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category,warn,4
176,26/09/2025,cartoon-tier-federpenal,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
176,26/09/2025,cartoon-tier-federpenal,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
176,26/09/2025,cartoon-tier-federpenal,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
176,26/09/2025,cartoon-tier-federpenal,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
176,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
176,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Condition,,new,Condition set to new,info,4
176,26/09/2025,cartoon-tier-federpenal,,SEO Description,,,SEO desc length 116,warn,4
176,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category,warn,4
177,26/09/2025,cartoon-tier-federpenal,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
177,26/09/2025,cartoon-tier-federpenal,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
177,26/09/2025,cartoon-tier-federpenal,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
177,26/09/2025,cartoon-tier-federpenal,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
177,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
177,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Condition,,new,Condition set to new,info,4
177,26/09/2025,cartoon-tier-federpenal,,SEO Description,,,SEO desc length 116,warn,4
177,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category,warn,4
178,26/09/2025,cartoon-tier-federpenal,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
178,26/09/2025,cartoon-tier-federpenal,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
178,26/09/2025,cartoon-tier-federpenal,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
178,26/09/2025,cartoon-tier-federpenal,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
178,26/09/2025,cartoon-tier-federpenal,,Variant SKU,,BAS-PRD-1B9H,Generated per SOP,info,3d
178,26/09/2025,cartoon-tier-federpenal,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
178,26/09/2025,cartoon-tier-federpenal,,Variant Taxable,,TRUE,Taxable default,info,3d
178,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
178,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Condition,,new,Condition set to new,info,4
178,26/09/2025,cartoon-tier-federpenal,,SEO Description,,,SEO desc length 116,warn,4
178,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category,warn,4
179,26/09/2025,cartoon-tier-federpenal,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
179,26/09/2025,cartoon-tier-federpenal,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
179,26/09/2025,cartoon-tier-federpenal,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
179,26/09/2025,cartoon-tier-federpenal,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
179,26/09/2025,cartoon-tier-federpenal,,Variant SKU,,BAS-PRD-6Q4G,Generated per SOP,info,3d
179,26/09/2025,cartoon-tier-federpenal,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
179,26/09/2025,cartoon-tier-federpenal,,Variant Taxable,,TRUE,Taxable default,info,3d
179,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
179,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Condition,,new,Condition set to new,info,4
179,26/09/2025,cartoon-tier-federpenal,,SEO Description,,,SEO desc length 116,warn,4
179,26/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category,warn,4
180,26/09/2025,tipp-ex-micro-tape,Tipp-Ex Micro Tape,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
180,26/09/2025,tipp-ex-micro-tape,Tipp-Ex Micro Tape,SEO Title,,Tipp-Ex Micro Tape | Bastelschachtel,SEO title standardized per SOP,info,3c
180,26/09/2025,tipp-ex-micro-tape,Tipp-Ex Micro Tape,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
180,26/09/2025,tipp-ex-micro-tape,Tipp-Ex Micro Tape,Google Shopping / Condition,,new,Condition set to new,info,4
180,26/09/2025,tipp-ex-micro-tape,Tipp-Ex Micro Tape,SEO Description,,,SEO desc length 116,warn,4
181,26/09/2025,tipp-ex-micro-tape,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
181,26/09/2025,tipp-ex-micro-tape,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
181,26/09/2025,tipp-ex-micro-tape,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
181,26/09/2025,tipp-ex-micro-tape,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
181,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
181,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Condition,,new,Condition set to new,info,4
181,26/09/2025,tipp-ex-micro-tape,,SEO Description,,,SEO desc length 116,warn,4
181,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category,warn,4
182,26/09/2025,tipp-ex-micro-tape,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
182,26/09/2025,tipp-ex-micro-tape,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
182,26/09/2025,tipp-ex-micro-tape,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
182,26/09/2025,tipp-ex-micro-tape,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
182,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
182,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Condition,,new,Condition set to new,info,4
182,26/09/2025,tipp-ex-micro-tape,,SEO Description,,,SEO desc length 116,warn,4
182,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category,warn,4
183,26/09/2025,tipp-ex-micro-tape,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
183,26/09/2025,tipp-ex-micro-tape,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
183,26/09/2025,tipp-ex-micro-tape,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
183,26/09/2025,tipp-ex-micro-tape,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
183,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
183,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Condition,,new,Condition set to new,info,4
183,26/09/2025,tipp-ex-micro-tape,,SEO Description,,,SEO desc length 116,warn,4
183,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category,warn,4
184,26/09/2025,tipp-ex-micro-tape,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
184,26/09/2025,tipp-ex-micro-tape,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
184,26/09/2025,tipp-ex-micro-tape,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
184,26/09/2025,tipp-ex-micro-tape,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
184,26/09/2025,tipp-ex-micro-tape,,Variant SKU,,BAS-PRD-0YO9,Generated per SOP,info,3d
184,26/09/2025,tipp-ex-micro-tape,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
184,26/09/2025,tipp-ex-micro-tape,,Variant Taxable,,TRUE,Taxable default,info,3d
184,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
184,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Condition,,new,Condition set to new,info,4
184,26/09/2025,tipp-ex-micro-tape,,SEO Description,,,SEO desc length 116,warn,4
184,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category,warn,4
185,26/09/2025,tipp-ex-micro-tape,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
185,26/09/2025,tipp-ex-micro-tape,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
185,26/09/2025,tipp-ex-micro-tape,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
185,26/09/2025,tipp-ex-micro-tape,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
185,26/09/2025,tipp-ex-micro-tape,,Variant SKU,,BAS-PRD-LTFK,Generated per SOP,info,3d
185,26/09/2025,tipp-ex-micro-tape,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
185,26/09/2025,tipp-ex-micro-tape,,Variant Taxable,,TRUE,Taxable default,info,3d
185,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
185,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Condition,,new,Condition set to new,info,4
185,26/09/2025,tipp-ex-micro-tape,,SEO Description,,,SEO desc length 116,warn,4
185,26/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category,warn,4
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,SEO Title,,Geodreieck Aristo 25 cm mit Griff | Bastelschachtel,SEO title standardized per SOP,info,3c
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,Variant SKU,Fri Apr 01 1555 00:00:00 GMT+0053 (Central European Summer Time),ARI-GEOD-AIEF,Generated per SOP,info,3d
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,Google Shopping / Condition,,new,Condition set to new,info,4
186,26/09/2025,geo-dreieck-aristo-25-cm-griff,Geodreieck Aristo 25 cm mit Griff,SEO Description,,,SEO desc length 116,warn,4
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Variant SKU,,BAS-PRD-91BN,Generated per SOP,info,3d
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Variant Taxable,,TRUE,Taxable default,info,3d
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Google Shopping / Condition,,new,Condition set to new,info,4
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,SEO Description,,,SEO desc length 116,warn,4
187,26/09/2025,geo-dreieck-aristo-25-cm-griff,,Google Shopping / Google Product Category,,,Missing google category,warn,4
188,26/09/2025,geo-dreieck-aristo-16cm-griff,Geo Dreieck Aristo 16cm +Griff,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
